event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
7017148138,true,2014-06-19 07:03:00.000,101.94058597802477,14.514116442039438,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148139,true,2014-06-19 11:12:00.000,101.94058597802477,14.514116442039438,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148140,true,2014-06-19 17:28:00.000,101.94058597802477,14.514116442039438,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148141,true,2014-06-20 06:42:00.000,101.94058597802477,14.514116442039438,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148142,true,2014-06-20 11:00:00.000,101.94068805372363,14.5141241929285,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148143,true,2014-06-20 16:12:00.000,101.94068805372363,14.5141241929285,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148144,true,2014-06-21 07:30:00.000,101.94068805372363,14.5141241929285,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148145,true,2014-06-21 11:25:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148146,true,2014-06-21 16:13:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148147,true,2014-06-22 06:55:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148148,true,2014-06-22 13:09:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148149,true,2014-06-22 16:16:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148150,true,2014-06-23 07:01:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148151,true,2014-06-23 11:05:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148152,true,2014-06-23 20:44:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148153,true,2014-06-24 06:46:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148154,true,2014-06-24 10:59:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148155,true,2014-06-24 15:54:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148156,true,2014-06-25 06:47:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148157,true,2014-06-25 11:13:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148158,true,2014-06-25 15:39:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148159,true,2014-06-26 06:55:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148160,true,2014-06-26 10:46:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148161,true,2014-06-26 16:00:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148162,true,2014-06-27 07:05:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148163,true,2014-06-27 11:15:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148164,true,2014-06-27 15:53:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148165,true,2014-06-28 07:04:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148166,true,2014-06-28 16:15:00.000,101.94054890297907,14.514116907025686,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148167,true,2014-06-29 15:49:00.000,101.93942833645902,14.514203207230763,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148168,true,2014-06-29 20:17:00.000,101.93942833645902,14.514203207230763,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148169,true,2014-06-30 06:58:00.000,101.94035044088287,14.513830399812548,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148170,true,2014-06-30 10:19:00.000,101.93942308823436,14.513805902994083,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148171,true,2014-06-30 15:57:00.000,101.93942308823436,14.513805902994083,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148172,true,2014-06-30 22:06:00.000,101.94078683651853,14.51037503566046,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148173,true,2014-07-01 10:52:00.000,101.94078683651853,14.51037503566046,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148174,true,2014-07-01 16:21:00.000,101.94185658613748,14.507146539134446,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148175,true,2014-07-01 20:11:00.000,101.94185658613748,14.507146539134446,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148176,true,2014-07-02 06:37:00.000,101.94185658613748,14.507146539134446,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148177,true,2014-07-02 11:11:00.000,101.94185658613748,14.507146539134446,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148178,true,2014-07-02 16:01:00.000,101.9378886050331,14.507114990728152,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148179,true,2014-07-02 19:08:00.000,101.9378886050331,14.507114990728152,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148180,true,2014-07-03 09:25:00.000,101.93539998556773,14.506089500107754,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148181,true,2014-07-03 11:30:00.000,101.93539998556773,14.506089500107754,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148182,true,2014-07-03 18:16:00.000,101.9286848327072,14.507221054430847,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148183,true,2014-07-03 20:00:00.000,101.9286848327072,14.507221054430847,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148184,true,2014-07-04 08:02:00.000,101.92328693161224,14.50772188850949,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148185,true,2014-07-04 10:48:00.000,101.92328693161224,14.50772188850949,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148186,true,2014-07-04 19:44:00.000,101.92446402415968,14.514760617874325,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148187,true,2014-07-05 06:27:00.000,101.92446402415968,14.514760617874325,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148188,true,2014-07-05 11:36:00.000,101.92446402415968,14.514760617874325,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148189,true,2014-07-05 15:57:00.000,101.92446402415968,14.514760617874325,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148190,true,2014-07-05 20:06:00.000,101.92446402415968,14.514760617874325,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148191,true,2014-07-06 06:33:00.000,101.92446402415968,14.514760617874325,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148192,true,2014-07-06 12:30:00.000,101.92392464668916,14.514631876454313,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148193,true,2014-07-06 16:10:00.000,101.92392464668916,14.514631876454313,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148194,true,2014-07-06 20:38:00.000,101.92392464668916,14.514631876454313,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148195,true,2014-07-07 06:39:00.000,101.92392464668916,14.514631876454313,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148196,true,2014-07-07 11:37:00.000,101.92392464668916,14.514631876454313,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148197,true,2014-07-07 16:15:00.000,101.92392464668916,14.514631876454313,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148198,true,2014-07-07 20:03:00.000,101.92392464668916,14.514631876454313,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148199,true,2014-07-08 07:05:00.000,101.92392464668916,14.514631876454313,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148200,true,2014-07-08 10:41:00.000,101.92392464668916,14.514631876454313,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148201,true,2014-07-08 16:40:00.000,101.92392464668916,14.514631876454313,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148202,true,2014-07-08 20:14:00.000,101.92392464668916,14.514631876454313,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148203,true,2014-07-09 06:45:00.000,101.92336480296662,14.515767763939735,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148204,true,2014-07-09 12:15:00.000,101.92268067792067,14.515911762498856,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148205,true,2014-07-09 16:03:00.000,101.92268067792067,14.515911762498856,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148206,true,2014-07-10 06:44:00.000,101.92268067792067,14.515911762498856,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148207,true,2014-07-10 13:21:00.000,101.92256494294524,14.515570017585446,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148208,true,2014-07-10 17:55:00.000,101.92256494294524,14.515570017585446,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148209,true,2014-07-11 06:37:00.000,101.92256494294524,14.515570017585446,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148210,true,2014-07-11 13:21:00.000,101.92256494294524,14.515570017585446,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148211,true,2014-07-11 17:32:00.000,101.92256494294524,14.515570017585446,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148212,true,2014-07-12 06:57:00.000,101.92256494294524,14.515570017585446,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148213,true,2014-07-12 13:12:00.000,101.92256494294524,14.515570017585446,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148214,true,2014-07-12 17:47:00.000,101.92256494294524,14.515570017585446,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148215,true,2014-07-13 06:52:00.000,101.92256494294524,14.515570017585446,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148216,true,2014-07-13 13:37:00.000,101.92256494294524,14.515570017585446,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148217,true,2014-07-13 18:38:00.000,101.92256494294524,14.515570017585446,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148218,true,2014-07-14 08:59:00.000,101.92413886243799,14.516823797328007,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148219,true,2014-07-14 18:35:00.000,101.92388004212776,14.516881213103982,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148220,true,2014-07-15 07:25:00.000,101.92388004212776,14.516881213103982,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148221,true,2014-07-15 11:23:00.000,101.92388004212776,14.516881213103982,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148222,true,2014-07-15 16:26:00.000,101.92388004212776,14.516881213103982,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148223,true,2014-07-16 06:38:00.000,101.92388004212776,14.516881213103982,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148224,true,2014-07-16 11:00:00.000,101.92388004212776,14.516881213103982,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148225,true,2014-07-16 15:56:00.000,101.92388004212776,14.516881213103982,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148226,true,2014-07-17 06:51:00.000,101.92388004212776,14.516881213103982,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148227,true,2014-07-17 12:04:00.000,101.92388004212776,14.516881213103982,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148228,true,2014-07-18 07:04:00.000,101.92388004212776,14.516881213103982,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148229,true,2014-07-18 10:47:00.000,101.92388004212776,14.516881213103982,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148230,true,2014-07-18 16:18:00.000,101.92388004212776,14.516881213103982,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148231,true,2014-07-19 06:50:00.000,101.92388004212776,14.516881213103982,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148232,true,2014-07-19 11:36:00.000,101.92388004212776,14.516881213103982,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148233,true,2014-07-20 07:08:00.000,101.92388004212776,14.516881213103982,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148234,true,2014-07-20 11:32:00.000,101.9237595449182,14.516882715989537,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148235,true,2014-07-20 17:15:00.000,101.92298511497754,14.516504029636641,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148236,true,2014-07-21 06:56:00.000,101.92298511497754,14.516504029636641,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148237,true,2014-07-21 12:54:00.000,101.92298511497754,14.516504029636641,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148238,true,2014-07-21 17:19:00.000,101.92298511497754,14.516504029636641,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148239,true,2014-07-22 10:27:00.000,101.92300897290116,14.512674480733256,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148240,true,2014-07-22 18:33:00.000,101.92213449104521,14.508910312652944,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148241,true,2014-07-23 11:05:00.000,101.92656366496902,14.50523356390244,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148242,true,2014-07-23 16:15:00.000,101.93349602140047,14.505815288312759,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148243,true,2014-07-23 19:40:00.000,101.93349602140047,14.505815288312759,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148244,true,2014-07-24 06:17:00.000,101.93349602140047,14.505815288312759,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148245,true,2014-07-24 10:41:00.000,101.93349602140047,14.505815288312759,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148246,true,2014-07-24 16:46:00.000,101.93721047990512,14.507710508307984,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148247,true,2014-07-24 19:27:00.000,101.93721047990512,14.507710508307984,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148248,true,2014-07-25 06:39:00.000,101.93721047990512,14.507710508307984,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148249,true,2014-07-25 11:05:00.000,101.93721047990512,14.507710508307984,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148250,true,2014-07-25 15:59:00.000,101.93721047990512,14.507710508307984,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148251,true,2014-07-25 19:47:00.000,101.93721047990512,14.507710508307984,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148252,true,2014-07-26 07:47:00.000,101.93792071884212,14.504631021591782,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148253,true,2014-07-26 11:36:00.000,101.93945322027547,14.504855665943632,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148254,true,2014-07-26 15:56:00.000,101.93945322027547,14.504855665943632,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148255,true,2014-07-26 21:11:00.000,101.93544534185605,14.504607820609161,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148256,true,2014-07-27 10:37:00.000,101.93544534185605,14.504607820609161,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148257,true,2014-07-27 15:54:00.000,101.93544534185605,14.504607820609161,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148258,true,2014-07-27 20:30:00.000,101.94279736228269,14.509591201874633,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148259,true,2014-07-28 06:22:00.000,101.94279736228269,14.509591201874633,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148260,true,2014-07-28 10:30:00.000,101.9453855240445,14.507626057181197,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148261,true,2014-07-28 16:08:00.000,101.9453855240445,14.507626057181197,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148262,true,2014-07-28 19:10:00.000,101.94438183082387,14.508135369419016,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148263,true,2014-07-29 06:34:00.000,101.93724385513218,14.513751932722386,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148264,true,2014-07-29 10:47:00.000,101.93724385513218,14.513751932722386,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148265,true,2014-07-29 18:21:00.000,101.93841315082369,14.51384565545855,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148266,true,2014-07-30 08:03:00.000,101.94351070027004,14.511659405304904,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148267,true,2014-07-30 11:03:00.000,101.94351070027004,14.511659405304904,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148268,true,2014-07-30 17:34:00.000,101.92841531072943,14.513510146750303,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148269,true,2014-07-30 19:20:00.000,101.92841531072943,14.513510146750303,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148270,true,2014-07-31 07:42:00.000,101.9247560008016,14.514404757335148,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148271,true,2014-07-31 10:20:00.000,101.9247560008016,14.514404757335148,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148272,true,2014-07-31 14:17:00.000,101.92161954361083,14.510641699572949,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148273,true,2014-07-31 18:46:00.000,101.92161954361083,14.510641699572949,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148274,true,2014-08-01 06:27:00.000,101.92161954361083,14.510641699572949,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148275,true,2014-08-01 10:43:00.000,101.92124027317497,14.506464946551985,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148276,true,2014-08-01 15:10:00.000,101.923750344017,14.504184892651441,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148277,true,2014-08-02 06:36:00.000,101.923750344017,14.504184892651441,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148278,true,2014-08-02 11:10:00.000,101.92347726838601,14.50456760833973,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148279,true,2014-08-02 15:50:00.000,101.923750344017,14.504184892651441,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017148280,true,2014-08-03 07:10:00.000,101.92347726838601,14.50456760833973,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
